100000 3
-3359 6330 5354 
9343 9279 -5731 
3231 8546 2885 
9842 4759 4604 
9800 4817 880 
-2687 6186 5688 
3643 -1348 9050 
-2955 5857 6108 
9799 -2939 4012 
-9855 -1478 3807 
-9458 211 -9831 
9586 182 -739 
9533 9631 7440 
-7690 -9829 1541 
7397 8318 5812 
-2072 -5470 -7665 
-4085 -1805 -7845 
-6352 5293 -2256 
-3290 4910 3710 
-206 3102 3866 
-8719 1641 -39 
-4770 7632 6572 
-9329 4862 -2665 
6604 152 -4672 
4853 -5132 8816 
8468 2033 2680 
-5540 2592 7783 
-432 -6388 -8558 
6087 3323 -3866 
8212 -1178 -7294 
8448 -653 76 
-3249 5462 630 
-9012 -5525 -9651 
8543 -486 9231 
2961 7512 443 
-8662 2964 7237 
1756 -999 2798 
-5344 2024 -9194 
174 5143 -9396 
2613 3803 -7269 
-7819 2118 5305 
-1201 920 -2877 
-5481 -2130 -9720 
2411 1593 -5043 
3880 5798 -1962 
-3002 3977 -8962 
2587 -5526 5540 
-3976 4545 -1474 
5110 2488 -4919 
-4624 5652 -9393 
8328 8982 3929 
-9480 -1645 1361 
-1401 7971 -4251 
-7619 3646 -16 
-8287 9030 224 
969 1203 5378 
5544 1156 -4960 
-1993 6671 1656 
-6762 -5323 -3272 
-9881 8037 5269 
-1416 -7687 -8238 
-3184 8365 6002 
-4993 -7594 -6180 
-8253 2780 667 
-2791 5013 -2036 
8377 -1000 -6875 
-3545 -7824 -5011 
9476 -4205 -6756 
-322 -3838 6798 
4682 870 -1645 
2765 -5112 2424 
2047 -577 978 
-3887 7574 1130 
-5902 -9454 -5498 
2856 3575 9210 
7486 9210 3506 
-4578 -8539 -175 
-7489 8305 -9285 
-854 -8020 8005 
9951 -813 2829 
-3190 -5972 -5195 
1061 1681 -1656 
585 -409 8117 
7734 1143 1445 
8302 984 -5239 
6484 -2754 -5227 
9586 7766 5326 
-2772 2074 4063 
7578 -6390 3732 
-3577 -6118 397 
-3889 1577 -722 
-3679 9222 -2391 
4582 9295 -6494 
-8202 2029 -1819 
-8858 2349 -7573 
1051 8588 9148 
-4709 7356 5349 
-1318 -5759 6239 
-1356 -4349 -6199 
6047 -9521 -5096 
-9630 -9018 -4722 
1025 -8428 1029 
-5857 9720 -5158 
4963 -4964 9804 
4300 9764 4485 
-4652 -6190 -5799 
6951 -8813 -2481 
8506 8504 -5779 
8177 -9007 -1575 
1401 -244 1427 
5337 -8826 984 
3160 4169 -6447 
-4250 7154 -9124 
-3116 3097 -2342 
5188 2959 2480 
-3006 4107 -2214 
-1120 903 -4678 
-4362 -4112 3544 
5000 -1072 -3843 
-3860 -9865 9715 
-6345 9204 -2240 
8563 -8440 -9988 
4072 4219 2380 
1181 -6607 988 
-7407 3339 8457 
-8424 5073 1954 
-2799 -3343 -4867 
-1510 3950 2092 
-9752 9938 9923 
-6028 3394 -5179 
69 5163 3032 
1840 1236 7180 
-5631 -3115 -5966 
6324 4626 5430 
-296 702 4837 
6541 3134 -5454 
8521 -3212 -5744 
1050 -6322 9901 
5820 -4936 -7531 
1279 8901 755 
-61 2342 8421 
4620 391 7063 
1139 -2129 -4883 
6932 2940 -1590 
-9663 3540 -5432 
-8750 5644 -7083 
7374 1038 600 
2293 -9265 -7222 
8694 -5145 3843 
6505 4659 -4335 
676 -6218 -8123 
2960 -6781 -5864 
-8629 -907 -1369 
6924 -8930 3415 
-2128 1118 8207 
2511 -3633 -1582 
9390 3890 4294 
-6935 -3619 6366 
9009 1759 -9739 
9304 7956 -1260 
8919 -108 -1597 
-9199 3776 -9787 
6801 -8217 7304 
3669 4973 1252 
9252 1517 5535 
-9444 4016 -8524 
520 -6075 -837 
-8409 -4690 -3613 
4816 -2940 8308 
7331 -8643 1421 
-5687 -1592 -2642 
1158 1617 -7736 
1865 -8823 4391 
-7675 7622 1236 
3941 4662 3214 
764 -8528 960 
3728 9147 -4186 
8943 -2094 8647 
-3557 -929 -557 
5789 8114 813 
2838 -7102 -8002 
3711 -1411 -6821 
-6065 -5756 -5099 
-6366 6030 -6403 
2565 -9761 5103 
-2840 5904 -1526 
1510 4298 -6638 
-2144 9551 -3942 
8301 -7441 -4169 
1412 -9299 -7779 
-4216 -5329 4488 
-871 4118 -8501 
2003 1075 -4577 
7620 -4395 8680 
-3550 5948 -9102 
-9178 -4372 -8763 
6229 6893 -6094 
1876 4280 -8818 
5964 -5332 -4286 
7334 -9635 1399 
-6207 9862 9521 
-8858 -4119 135 
-5630 -3767 3812 
-6256 -8315 6401 
1963 -3498 -7331 
6335 8552 980 
1645 -819 -1540 
5465 6064 -2660 
-7395 -87 -3911 
2472 562 178 
-8105 -8874 -5937 
-6160 -4209 -1761 
-8082 -6398 2561 
-6480 2629 -405 
7038 8067 -5221 
1937 -7793 99 
8996 -4380 -2522 
-2778 8573 -5985 
-5858 8103 6247 
4097 -5488 -4795 
1374 7735 -5517 
1709 -5861 -5411 
-8780 9281 3785 
5159 4123 2228 
575 7975 -1274 
5444 3612 8875 
2071 -9275 -2446 
9311 -9214 4800 
-953 -9849 6983 
-4960 7724 -6941 
-9158 4994 3868 
-4147 8823 -5231 
-2660 -6302 1859 
2906 8934 7076 
-2703 6135 8525 
-1920 -563 7715 
4877 2949 9723 
-5496 9021 -578 
-9975 -6782 -5823 
-8662 5031 5948 
-8683 2317 2694 
-411 -2323 6797 
-5648 3410 -1389 
1714 3818 -9962 
6604 1810 -5731 
-4164 2674 4941 
5388 -7991 6234 
-1195 1453 -3874 
4813 -4927 7593 
-3583 -5056 -7838 
5168 3092 -424 
-8698 1245 -3099 
6894 4971 -8487 
3833 5139 -8245 
7727 5872 2159 
3678 5179 5587 
-2059 -6065 2123 
-9524 -3366 7442 
2161 -4770 420 
6084 6289 345 
2708 -5219 1066 
1614 8782 1876 
2689 1758 1184 
2178 9352 9413 
-5472 -673 2274 
-176 -3108 1469 
2948 3667 -6028 
2918 -3072 1184 
-3717 8032 8091 
336 -4077 -3209 
-1068 3820 5678 
-4746 2497 -6539 
2912 -4754 9022 
-2068 4463 515 
-6510 -7531 7759 
7518 -1640 -8779 
2962 6092 -8870 
9803 -5403 4855 
-4780 8413 -3872 
1510 -5417 -6221 
8784 1044 -4658 
-5618 2335 1324 
-8409 8936 -5563 
3280 9199 -8257 
-5619 -7541 -8030 
-9034 8831 -6152 
-5085 -723 4380 
-6103 2825 9453 
8789 6125 8537 
-8465 5764 4434 
3281 9888 -6237 
-5810 -234 -9073 
5376 -3077 -4261 
8332 -4487 2858 
-4017 5256 -6234 
7479 2503 5637 
4018 -3908 9169 
-2213 -4505 7327 
-1192 -1949 5569 
7556 -3739 9375 
-1733 -6849 -5574 
-402 28 1972 
-6327 9725 4361 
5075 8000 -9307 
4326 599 -1036 
-3781 -8878 -6989 
-5405 5810 4696 
-3015 3917 6065 
-4547 9553 1441 
1916 -1847 2567 
-13 -2901 684 
-1651 -8989 -6270 
7197 5310 -2509 
-7409 -4679 565 
-2612 4552 5515 
-4521 -425 -4197 
8802 3001 -8938 
-2946 7543 -2882 
-9338 2028 -414 
6359 -7815 -3804 
-3081 -9427 6846 
3221 -2539 -4337 
2460 -8 2689 
-9981 5755 -8360 
-8837 5111 2869 
5371 4912 8099 
3617 -3594 1509 
-4565 8033 -2515 
-6190 -7215 5581 
584 7551 -6366 
-9549 -4563 6678 
-7961 5959 1975 
9625 -6564 581 
8033 4849 -8485 
-2982 -4101 -1805 
-2818 -9651 -8030 
-6019 5714 -5572 
-847 -2216 -1301 
-5536 7749 2874 
-6250 -6633 -4455 
5288 643 5733 
4044 -2210 8387 
6385 4043 -8801 
413 1798 -3910 
-7477 -1689 -9896 
6537 6457 -3902 
2837 3357 -1744 
3634 1514 -512 
-8806 2303 4432 
3526 -7624 4266 
7439 2169 550 
-1593 -4595 -7290 
7710 -1084 1484 
-8591 -319 2032 
-9648 2445 6382 
9318 -9663 -9117 
-7910 -6141 -9842 
6138 6213 -7419 
7085 7996 -188 
6505 -2585 -9219 
4815 -5784 6062 
7381 -4601 9159 
474 -3614 -2975 
-2109 3432 8081 
-8357 2292 -5347 
-7974 -7783 9286 
8335 9107 2438 
-5853 -3457 1590 
-9682 -6307 82 
-4976 -1333 1770 
9330 3520 3363 
5105 -8351 2978 
-8855 -9033 -3553 
6052 6185 -4274 
9543 -4909 7536 
-5062 -3492 -2877 
5346 -8345 -6125 
-7512 9959 -3715 
5402 -9018 -3035 
1534 5067 -4541 
-4908 -3548 1170 
192 2932 2738 
-2136 -3282 6315 
9057 7712 6753 
6484 -9433 -7675 
1381 -9533 -9553 
-7039 837 -9045 
-3150 -9346 -5416 
-6999 -6291 3196 
4970 -2914 2115 
1608 -9249 2555 
-1986 5723 -9148 
-1538 -2097 -1015 
-4928 -4031 -6047 
-6085 -1085 -8841 
-8600 767 2635 
-7565 -1552 -9317 
-4639 9077 2251 
-8639 -8211 -7503 
-9901 -3566 -9716 
-8945 -8165 -5961 
6575 -999 -4079 
-6139 -4828 9904 
-4902 -5756 3414 
2345 -5469 5195 
2853 -7827 7886 
672 7803 2512 
4958 -9939 8086 
-8489 9629 6285 
-215 -3020 -7530 
5520 -8924 -6572 
-8994 241 -9435 
-8749 -4044 164 
-971 -6050 6938 
-5733 2986 6776 
528 2601 9790 
-8983 -1676 5004 
5869 -418 8740 
-1097 325 -3148 
-6504 360 2364 
4833 -9203 -6295 
-7750 2 -4813 
-3346 5085 281 
-4914 -5955 -3353 
7851 -1002 5398 
2463 5504 6272 
-4448 3250 1045 
-3713 -3284 -9126 
-7500 -3419 -7265 
-9209 -7459 8337 
2015 4457 6626 
-5828 8145 -1734 
6216 -4641 -339 
5320 -4494 -5532 
8121 -2968 8837 
8450 -9089 -6919 
-7892 5655 -5737 
8256 2296 -3277 
-9009 8891 7297 
-3266 5316 49 
-2205 2840 -3895 
4452 -7772 -4801 
-7651 7283 4191 
7263 5765 -5808 
9258 -764 3271 
-1359 1037 -1389 
6775 279 -2681 
1865 9511 6744 
859 4098 1644 
3119 -2779 -9817 
-9167 -3047 1552 
4421 -3714 7040 
-4426 -2420 -9905 
6766 -9285 -9038 
8205 122 8784 
120 -5643 3756 
-3817 -2164 4000 
-4481 -9331 5351 
-5793 6002 6353 
7552 4815 4005 
-7736 -7402 4084 
9957 8409 -409 
-4222 5321 5405 
-7847 8649 608 
-3676 -3684 -7696 
-4404 -9345 -3807 
-6376 -2840 4176 
-2884 4237 -8393 
-4144 -8026 -2902 
6552 -7181 -9979 
5742 2983 5448 
9266 9558 -7368 
-3952 -5679 1194 
3451 4614 5535 
-351 625 7759 
-6883 7469 8164 
-172 341 1413 
3082 752 757 
3780 206 -554 
-8618 9916 -3171 
7804 6864 4177 
3567 4879 -4234 
6158 4966 1661 
-3859 4252 8839 
8924 7841 1243 
-422 -8613 -6307 
2095 7429 -6758 
5136 2117 -2893 
8325 -6418 3176 
9300 -8141 -4309 
-1985 2399 5034 
-4227 -6134 -7422 
-5971 1456 -438 
-5145 4176 -3648 
-1170 4883 -5044 
-934 -2471 -3743 
635 2561 -8003 
-2530 -4538 2251 
-4661 -7298 -9727 
1898 5882 -8357 
8801 -8412 -4410 
2329 -8689 2078 
-7477 -8744 676 
-4490 -5351 -4889 
-6274 9208 9204 
6206 8873 8245 
-6271 -698 -5759 
3156 603 8776 
-1513 5111 7838 
4511 9835 7704 
6137 2800 -5270 
-6633 -1919 -7813 
1958 -6042 -3848 
4079 -5353 -553 
9008 8624 9767 
-2148 -4418 -6667 
-6654 -9747 3164 
-4468 -5929 -3105 
-9817 4608 -3 
1556 -9060 -6771 
1501 -5597 -1861 
5408 -1497 5961 
-2560 -6855 9974 
-4890 2859 -8025 
8561 -6637 -8207 
-9436 3756 -7542 
7557 7473 1507 
1405 4562 8574 
4546 -1683 -7748 
267 1999 -3712 
4551 -3035 7342 
4556 7927 -9587 
3936 8351 4507 
-4840 4056 -9048 
6794 1866 -1193 
-7681 6705 -3079 
-3301 -2428 -7135 
-4842 -8604 6822 
4791 -2570 1178 
8997 3720 -3423 
-3299 -4479 -1586 
-4844 -3569 1815 
-840 -6111 -8846 
-4268 -4651 -258 
-591 5108 -2710 
-748 -7249 -9780 
-2529 -5445 2443 
-9982 -922 -5822 
-3571 -9993 5712 
-4289 -9373 -8614 
-1876 5968 -9347 
6071 551 9371 
172 -2552 8266 
956 -4478 2171 
6575 6817 7106 
4533 -5332 3442 
1564 5789 -6358 
-384 825 2336 
3856 7831 -9887 
-1475 872 -9535 
-4659 1992 -4671 
4963 9288 4835 
-5408 7633 -7850 
-7404 5220 6859 
-7112 -8584 -3091 
-3859 5272 3972 
-7722 -5223 -940 
6377 538 -5526 
4340 -5391 1957 
-2905 -5196 6562 
-819 -9039 3231 
-5811 -2390 5991 
3310 -5443 2631 
-9706 2595 -8028 
9396 5813 1117 
6498 -9518 523 
4008 8298 -3752 
-5657 -4807 5743 
175 5260 3413 
-8119 -7587 4173 
-3786 1932 -961 
-454 597 -8857 
-3539 3482 -4339 
-9062 -8933 9662 
-1766 -9407 7526 
4289 9306 -1255 
-5670 -7792 -956 
7002 9658 -7429 
5746 -5042 -7274 
4189 -4720 -3026 
4748 -5221 -9147 
458 1596 8796 
2107 185 -1108 
4135 5479 -8847 
-5781 2032 -2213 
-1881 320 -4095 
7159 -3346 -1590 
-1581 -7636 2612 
-5256 4936 -4647 
5827 -6503 -3176 
-3453 -5607 -9370 
5315 -8569 8749 
8925 -6080 -3606 
5904 7165 8578 
-5485 -6460 9703 
6735 -34 2195 
7574 2969 8129 
9048 902 325 
-2221 -36 -2147 
180 -4812 3810 
-4001 -1151 -559 
-1229 6027 -623 
9964 -2817 5396 
1487 1067 6933 
-4168 5252 -5370 
7140 -8984 -7786 
7082 -3911 414 
-1455 9564 4330 
-5121 -7642 9284 
-8589 7872 8559 
-9837 2629 -3637 
4268 4480 -2020 
-187 -4924 2671 
-6430 -2130 6698 
-4122 -617 -8314 
1231 5199 -3064 
8465 4874 6569 
9187 8660 9409 
6658 -7283 -1255 
7511 9268 -4091 
5816 8829 1784 
2218 1654 6954 
-2594 -7096 6266 
-3445 -2808 -7255 
9424 -2605 6518 
2036 -2722 9112 
-4797 7387 -175 
7102 4847 -689 
-594 -8831 -4209 
-4283 4049 -4350 
-4667 6322 -2290 
-8175 -4049 -409 
3257 -1131 3832 
-4544 -7783 8682 
726 -4728 -3802 
-3001 -3177 5435 
9790 -7401 -4770 
-3207 -889 1181 
3382 1174 5734 
-2272 -2932 7784 
130 3906 -6667 
-6662 -3409 -7373 
-6806 8788 -7936 
-486 -1422 -1964 
4466 9066 7052 
-5672 -7205 -1256 
-7572 -1481 -3043 
5202 1132 4447 
2525 1779 -5337 
6399 -7380 3144 
9035 6380 -749 
-2648 6046 -4813 
-4897 -9820 8274 
5054 2442 -2848 
-2364 -4003 178 
-9805 -6052 -2745 
1727 4936 -9855 
-2072 -383 -8759 
-1825 4125 5421 
-878 -580 -6267 
6972 -2226 -4321 
-1452 5720 4549 
2675 5149 8655 
-7240 6865 -7107 
3882 -3378 7018 
-415 -982 6175 
8534 -5176 -4631 
-9116 -1794 8839 
4975 9155 -4246 
-6343 6892 1156 
-203 -4162 9438 
-5299 -9675 -8511 
6677 4275 -7785 
-1523 -97 3785 
-9892 8440 4040 
5789 -4672 -1052 
7325 -8254 -7445 
-6691 2752 8842 
2582 -1134 6230 
-7971 7632 3428 
3298 509 -1966 
-6546 -3970 6615 
5959 -1272 -2327 
308 9828 3864 
8559 8935 -3277 
-6054 2510 -5351 
2102 6264 2977 
-5573 7788 5048 
-2367 2324 3560 
-4249 -8131 -7866 
6342 -3170 6619 
6253 483 -5786 
-645 -6463 5389 
-4442 -1206 -5763 
-4832 4494 -7973 
-6083 4964 164 
-2094 -1053 1261 
-7514 -5101 9966 
-9029 -8224 -7417 
-2029 2825 -4047 
-6481 -5703 -3200 
-35 134 -3285 
-2008 8490 1261 
-1476 2791 4684 
1309 -2259 -1399 
-232 -4493 3856 
6332 1034 -4718 
6883 -3793 9644 
6841 4274 772 
-6413 -7570 -2972 
1264 96 -1233 
1762 -8583 7043 
2687 -9734 9192 
8309 2792 4689 
9847 7924 70 
-7221 4883 2342 
355 6133 -6226 
-4428 -2278 2968 
-8878 9242 8614 
-4003 -9771 -3720 
1734 -2411 -3665 
5976 -387 -4043 
-827 -3272 1913 
6608 5541 2035 
3620 3821 5256 
-7942 8668 8703 
-7405 -3434 2204 
-6247 4550 4116 
9475 8285 -4211 
8651 4317 -3702 
9057 -9979 -2654 
7710 1097 750 
-5844 8157 -4486 
9990 1819 -6231 
-9081 8334 -8608 
-2814 7651 -7746 
3643 -3433 5639 
5950 8835 -4896 
386 6542 -6180 
5260 -5032 -3353 
-7219 -3662 -4855 
-4178 8637 7577 
324 9698 6197 
-5345 -4744 -9174 
-7662 934 -12 
-5030 1366 -678 
-827 4102 -8598 
2207 -6455 7577 
-110 -430 1047 
3622 7236 -1772 
-1633 -6529 9435 
-5430 5080 4132 
-8758 8765 -3421 
-3516 -5008 6841 
6884 -7919 -6893 
-6003 -8597 697 
2080 4903 -8845 
631 5262 -2529 
5555 7217 1396 
-8507 -5598 -9819 
8279 -7044 2457 
-9176 1606 -4720 
-7865 5550 -6097 
2535 4509 9360 
-5414 -6325 -8991 
2293 6864 6082 
-6223 2426 -7404 
-8512 7914 -3227 
-4057 8640 9721 
9484 4384 -7718 
-4186 -8744 -8909 
458 -2945 417 
-3987 6920 3877 
6816 -52 -3687 
6939 8007 8029 
9252 -8659 6753 
5149 4707 -3829 
-7785 -5257 -3308 
-7680 -7494 1185 
-3091 -9312 7316 
7336 -1687 4035 
-3374 8357 8532 
-1027 823 1927 
-6026 292 6977 
-46 7867 4750 
5990 -8563 -5480 
-8296 4344 -2625 
6143 6028 -2189 
-7541 -6412 4203 
-5620 9872 -5351 
-8643 1924 -568 
-4508 3665 -6762 
4080 7628 -7734 
-4000 1201 -4489 
-6213 -5412 9748 
-527 6962 -8782 
2871 -4862 -2413 
-1225 6827 5845 
2738 -789 8801 
-6081 -2262 9520 
4805 2358 -6784 
-2581 7044 9483 
3253 4050 -573 
-8006 6620 1338 
-3735 -7803 -4245 
2208 -5090 2352 
641 2131 -1523 
-3634 9959 -29 
6568 -2126 9183 
6475 -2515 8737 
-390 -1620 -7724 
-914 -4598 -5129 
-7883 -2797 8973 
5523 121 9393 
9659 -7084 -5214 
-8010 -908 467 
-3011 7721 8740 
3106 -1370 1492 
4350 -9046 2329 
9190 3098 -4650 
-3164 -1666 -300 
-4745 -3146 244 
3670 5805 -2782 
-8484 -6724 9291 
-4967 -8848 561 
-1153 5894 -5824 
-2461 -6982 9004 
-8591 8412 -2635 
-5982 2615 1996 
-8119 -4312 4198 
9766 8803 3108 
-2732 9144 4457 
4141 -2585 -4451 
-394 -835 276 
-5260 -3129 5714 
1049 9610 9376 
-708 8908 1726 
3922 353 -3292 
-5355 -358 1907 
-6334 -5580 -2512 
639 -7890 -2551 
5619 -9863 -3514 
2873 10 -208 
-2103 2565 -5616 
6369 -114 -5921 
-4659 721 6360 
3843 1503 5212 
-6651 -8704 -6072 
-893 -3506 703 
5610 -3135 -3951 
5162 1611 9571 
-3416 -1812 -383 
9150 8749 2339 
-8864 -8072 -9026 
-6368 2947 -2899 
-4339 -8652 -2349 
9023 1614 -1436 
-7559 8953 -4700 
-1904 -1512 6786 
2329 9569 9363 
1270 -4185 1175 
-2226 -8631 -4159 
8654 -9825 8927 
397 -1549 -5526 
-3143 8888 -9404 
-9158 7416 -1766 
-7278 9306 -9745 
-4713 -8585 7490 
-8169 8348 -3591 
-4798 8942 -6207 
-1943 970 -1497 
-8392 5258 1282 
2939 7711 -9029 
-4300 -9285 -6710 
-5404 -8665 3259 
-6817 -7849 9142 
-6970 -6084 -9869 
-8422 -5784 -3729 
3465 24 -7753 
-7642 -4347 -486 
-5912 4669 -7881 
3354 -3918 -7865 
-6662 -1350 -6172 
3811 1652 -1412 
-8710 1174 -543 
7286 -3619 841 
5393 5125 -8294 
-4178 -7074 -9089 
6898 -2515 538 
-9868 -5146 9086 
9020 -4918 4098 
1217 -4553 7886 
1336 8717 -9489 
-3188 458 7648 
-4843 2060 9309 
-7536 -7008 -655 
-6524 4111 4487 
-2142 4860 1979 
-5508 7506 4097 
-4389 8901 5017 
-4286 2021 1918 
4421 -9849 9342 
-6506 -2694 6607 
7527 -6284 -5199 
-4855 -5936 7436 
-345 6792 -9366 
2233 5270 -7266 
9122 6600 -1698 
-7026 -8566 -6199 
6111 4505 7320 
2763 5924 -6309 
3448 4460 -4416 
7547 6883 7134 
-4484 -5547 -4132 
-7064 2381 2025 
-9335 -7868 7469 
3313 -2864 648 
162 -9325 7231 
5833 2376 -9841 
-2818 -3760 76 
7514 -9351 3563 
-9028 7524 1025 
-9721 3714 -3775 
729 -6193 -6806 
3862 531 -9884 
-4908 -4342 681 
5559 -7473 8466 
-8656 -5102 5990 
-391 -614 -9079 
3283 7473 -9638 
3218 1422 9743 
-643 9455 1181 
-1899 3695 7149 
-9644 -332 544 
3588 -6877 9528 
1622 5725 -1467 
1455 6614 7077 
-1148 2596 -1451 
-4151 -7745 -1150 
4425 1526 1431 
4168 -6 3474 
1369 -7479 2786 
835 6633 -9651 
3979 8524 7590 
210 1617 910 
8944 -5828 -1395 
-2607 -5271 -9910 
7469 -8553 4529 
-5959 -633 5954 
-7180 9647 9293 
7855 2500 -1759 
-5193 -7085 -5277 
-9796 2772 -6881 
3961 -4623 -461 
-2170 3507 -5564 
6190 -8843 5671 
9108 -8658 3087 
7590 5727 -4358 
5374 -7582 2222 
-2148 -9285 8192 
-2013 1093 3336 
-2274 9052 3085 
3245 709 4888 
-5304 -50 -4846 
4698 9713 2193 
9951 9067 2349 
-1005 9945 7647 
-2766 -2671 3110 
-585 20 1208 
5429 -5528 -9756 
2079 8795 -2193 
5540 5612 -4346 
-8474 -2802 4274 
-6275 6546 -4647 
533 -6463 -7763 
-5421 -2997 6978 
42 2013 3974 
-4627 4538 -9099 
-3816 -2213 -9689 
640 141 -8725 
-3879 -4061 4238 
1100 5443 7671 
-3568 9716 3519 
-7090 -2712 -5903 
-6724 -1782 -7092 
-6224 -769 3993 
5474 5446 1203 
-7129 8627 9201 
7220 -4854 -8172 
4260 -9601 1049 
-7493 -3538 8895 
7245 -1540 -7396 
-4634 7751 3106 
7302 -4331 3597 
7339 3007 1259 
7049 6450 3615 
3144 5719 -877 
-9494 8814 5636 
-7152 -3536 7982 
-2860 -5302 8470 
557 -9178 4934 
-1477 -122 -8117 
-7042 9916 441 
-999 7292 -4096 
-9736 285 -7453 
5591 8085 -8027 
-2315 9603 2608 
7313 -8754 9021 
4869 -5376 272 
6422 -9049 1884 
-1910 2157 -8937 
-4955 745 9740 
1004 6025 -856 
-2444 675 -4196 
-442 5415 -2831 
7090 1975 -4103 
1461 -9395 -7451 
8356 -6353 -6640 
-6676 2736 991 
-3804 -4091 1215 
-9628 -5928 7683 
-1440 4917 7858 
-8019 7831 -8995 
6500 -4307 2488 
7850 -8673 -3388 
7438 3798 -6046 
-2869 2764 9481 
6586 1032 4995 
2397 -1757 9491 
-467 6206 -6518 
-2708 -3348 -7345 
-8935 -8416 9283 
-838 -8184 1261 
-2067 -3011 -5587 
962 8469 1406 
2887 7429 -1997 
4786 3159 684 
9352 -1832 3595 
8365 -8368 -9919 
8356 -8711 -6424 
8284 -9059 5585 
9720 -4614 -6190 
3511 4414 8740 
-9013 1472 5461 
1594 2693 3193 
3186 2907 -7155 
-5297 4403 6675 
-1794 -4824 102 
4110 5297 3718 
4847 6755 -1932 
-9915 -4186 648 
3699 6356 5419 
9585 2435 844 
-407 5044 -1105 
-2777 -7750 176 
8318 5031 7445 
9417 4107 -1714 
-7513 9203 5167 
8291 -752 -4633 
6094 2021 6017 
-3115 6957 -4717 
-7104 6611 -5972 
-4505 5998 -5641 
-7485 2991 -9775 
-5751 -6104 9785 
-8721 2067 5892 
2699 -2560 -1505 
-228 -4029 -8176 
-9695 -4601 5184 
-4693 3143 7280 
9747 -8371 -5572 
-5727 8490 -378 
-5154 -8485 8436 
-3379 -5500 4322 
6001 -9368 5342 
5954 9117 -1491 
1578 6354 9616 
-7269 590 6417 
-9576 6657 -2848 
6076 -3192 -304 
9282 6398 2764 
-3562 -8694 7828 
-464 9732 -9685 
-8052 -4437 3721 
5751 -2145 -8906 
-2983 2106 -9304 
7399 -9752 3879 
8344 7905 6427 
8309 -9171 3562 
-6607 4011 2589 
-5724 2052 419 
4590 5895 4772 
6532 -952 1455 
9927 3720 -8243 
4810 6473 -2683 
8352 5123 7963 
813 8514 -7517 
3888 2559 6594 
6109 -6035 578 
770 -8268 4721 
-9743 6612 -5863 
-5637 5104 -1417 
-4580 6656 5791 
7320 1633 -2538 
-2801 8884 -2411 
4830 9772 3646 
181 -6973 5475 
-6090 -1358 -6710 
9663 -3459 6925 
-8827 4694 -9838 
-1603 8450 -6493 
5966 1495 -4991 
-2540 8655 -7559 
5756 -7959 4491 
-8701 2124 2474 
228 1016 1778 
9154 -8055 3420 
5900 323 -2136 
-3694 6950 1457 
-5358 5793 -5682 
4573 -964 2985 
1512 1285 -9120 
-3767 3922 -3003 
4963 7663 6757 
9810 -5694 -9546 
434 -9830 8076 
-4246 799 4522 
417 -5265 -2008 
5933 7539 7082 
-8625 9519 -4690 
-2962 4889 -7202 
8830 -4832 1171 
-5623 5089 -1305 
5530 2984 -7235 
4203 2334 -1656 
2165 6960 448 
1086 -927 9338 
-1172 4299 5489 
-4829 1268 3116 
-893 -7647 2216 
-1064 -7808 9214 
4235 175 5583 
9 4936 4422 
9030 3467 2858 
6332 -3318 1168 
9583 1252 9565 
-8294 -2210 3772 
-6915 5337 5924 
-2705 2951 -6050 
1803 -9113 2688 
-4801 1305 -4772 
-5540 -5616 7561 
-243 -3437 -315 
-330 -4217 -4028 
6201 8813 -8881 
-1654 7352 -6055 
9302 -7746 -5221 
7316 136 3395 
3524 -398 5478 
8751 -352 5235 
-7331 8157 7476 
-1824 3862 253 
6447 -8709 1305 
8103 8642 8367 
-6294 8422 -5198 
-3674 -8669 -8894 
-8985 354 9178 
-9013 6632 -5368 
6953 2347 9675 
-2222 -7357 -4806 
347 7683 -745 
6575 -9005 -4950 
-7955 9821 8924 
-5308 -3510 5038 
4150 3889 293 
-630 9525 -3029 
1152 -7419 -6558 
3633 -3506 -1726 
-8615 -1639 -4488 
-2498 -4317 -2935 
-5737 5916 -7163 
-212 -2779 1428 
269 -6563 -6574 
-1865 -8052 1911 
-7587 25 -7540 
5970 -7049 4659 
-7525 -5331 7652 
-319 -1505 -5459 
-5193 3852 4287 
3977 6042 -1666 
-6581 -3242 -5171 
8859 8040 2475 
-5432 9847 -730 
5822 -1645 -4908 
-4366 -2857 1346 
5290 -4217 9260 
1577 -2250 5176 
6450 5724 -2328 
-16 5624 -2480 
-6237 3911 8815 
738 540 -9480 
7257 6973 -2820 
9940 7311 -4148 
4113 3797 -9497 
-2343 -6445 8118 
3225 -1553 -7017 
2418 2966 9714 
-76 -2605 -9430 
-7758 2203 -9363 
105 -7196 2344 
-9500 -4361 4247 
-3266 1654 -7455 
-982 711 -227 
-8171 -5979 -6162 
-1769 7443 3603 
-9112 -5096 617 
-5314 -3761 -5368 
-3382 976 -9577 
9140 -9051 8711 
8287 -738 9680 
-74 -8182 8189 
2093 1830 9705 
-5954 -1914 9857 
108 -6476 4451 
4493 5666 -3248 
-2231 -6114 8710 
-4166 -9815 -5845 
3433 -8161 3187 
8767 -7436 -53 
-1020 7803 6157 
9071 -1262 3320 
-193 -1352 -4445 
8029 -6493 9746 
4161 -3345 9436 
-379 -9126 -4392 
3082 -1302 4472 
-609 448 -9013 
-1092 9035 9821 
6587 9874 420 
569 9129 6212 
