10000 3
9262 8182 -1240 
-2111 -9237 -6759 
3232 3811 -6202 
1942 1880 8474 
-1819 4357 -2335 
2291 9799 -4789 
6106 7246 -353 
-9030 -2640 -933 
-7428 1640 -5311 
4474 7659 -9944 
8492 -7476 2720 
2680 9114 7818 
-9243 6177 -1126 
1145 1392 -9498 
-428 4609 -8669 
7744 3946 193 
-340 6812 1725 
-1223 -8516 8878 
-56 8930 -2142 
-4386 -3154 8614 
5297 1823 -7903 
7258 -4155 -9327 
-9717 -7965 2419 
-9021 9602 -582 
-2236 6934 -2384 
3935 -8029 -6062 
6575 7433 8354 
-2564 -5082 -7647 
2985 3872 6220 
4438 7312 913 
-4429 9821 2109 
3334 -4332 -2487 
3015 531 716 
-251 -9747 6711 
-9678 -2431 9927 
-2943 -3962 6560 
5050 -2779 4539 
-354 -6741 -357 
-7004 5164 3777 
8608 8206 9302 
-8631 -7153 -520 
-5781 -6455 6939 
-3556 -9026 7516 
356 3798 -3239 
8998 -6756 -597 
-4716 7125 -5025 
7347 -5984 3352 
-730 1527 7465 
5604 1108 5740 
-5288 -1804 3288 
-5473 -1235 5206 
-7323 -3734 -3117 
-4579 -8018 -7351 
5785 5303 -5598 
-9672 5710 3177 
5385 8696 8461 
-9825 4793 585 
4078 1864 4057 
-5013 4456 9226 
-5841 -5633 8401 
1786 2629 -385 
-9438 5664 4146 
9705 -3843 -9534 
1911 1125 -7345 
-3105 -1464 7871 
-3377 -9057 -2780 
-1297 -6094 7303 
4420 7141 -6830 
5924 -8579 15 
-7840 -7921 1803 
4183 4096 -3978 
3808 3993 3744 
-4843 491 9948 
-7657 727 -9480 
5588 75 -1411 
-7549 2118 -9544 
7425 7168 -6365 
6783 5760 -6720 
-6245 -9511 -9140 
7743 -1628 1236 
2463 -6584 -2212 
-1754 3859 -1046 
-3419 7897 4 
1223 4887 7085 
1753 6143 2744 
8709 6073 -2009 
-3818 189 -989 
-2765 -4660 -8880 
-2439 -1571 9318 
-5262 235 -2592 
-7008 9026 -5000 
-9248 5092 169 
4600 5582 3903 
868 975 -4328 
-5985 -6348 6693 
-1423 -31 4956 
-5653 -1781 3358 
-1352 -1153 6375 
4709 2390 -6904 
3891 -6943 -6396 
3275 6649 -3342 
3830 -2660 6259 
-2898 -4640 -6445 
-5527 -856 -2652 
-5809 -7822 -5083 
-1773 9285 6657 
-18 9273 1982 
-4955 1423 -2312 
2549 9914 7765 
-1977 -6742 -8223 
-853 -6761 3578 
738 6469 -3357 
5813 -4237 -4514 
519 -9582 -4990 
-5036 4567 8470 
4475 -8159 -3500 
-4771 -9235 -7677 
-9586 2392 6818 
6166 9386 7897 
2845 -8411 1315 
3850 7894 4695 
-5630 -5850 -5743 
932 -4440 2055 
-3336 -9109 -1567 
-1243 -9411 -8157 
2352 6700 3252 
9765 5441 9091 
-928 9282 6118 
2524 -77 -8824 
-6335 1381 -6374 
-7604 6720 -3513 
-4791 2462 -618 
-5003 -9557 -6924 
4692 5193 1779 
2406 -200 -1947 
-9009 633 -1167 
1503 -2614 8763 
5855 -4797 8354 
-354 -331 4600 
-8004 9485 5277 
-9461 4914 5186 
2659 -8904 -1356 
8619 -1279 7424 
-791 8309 -3737 
2212 470 -1175 
-1154 3253 -9277 
-5016 -1330 -2020 
-9263 5609 -100 
-5945 -9887 -8044 
-3233 -2041 -4896 
-4917 9946 -7976 
5632 6585 -3617 
-6048 8350 -3243 
-7663 7437 2190 
-8540 3572 -8281 
7124 -226 -8688 
331 -1081 -5384 
-8643 -3308 -6113 
-3764 5340 -4513 
-5002 -5616 -2504 
3319 8566 -2157 
8716 8678 -8535 
9689 -3105 -5484 
7638 -6433 -1820 
261 -1786 -2487 
-368 -1406 767 
-8609 -724 6542 
-9285 -5497 4181 
9289 4479 5519 
-3183 -9842 8970 
-5273 -9021 -4909 
-5351 2956 -1534 
-5448 -5040 3113 
6891 -9663 -7100 
-4966 9517 -775 
-8949 -8003 -5540 
-5761 -1873 3601 
8992 -5291 -733 
564 5263 -4994 
7898 -9039 9970 
614 -3978 -3277 
6327 -369 -6312 
8009 3633 -6617 
-7083 9320 3813 
-3424 -6877 -7252 
9202 -1343 4813 
1711 5545 5396 
3136 -4349 5217 
9313 -3863 -6701 
8349 6117 -4700 
-3095 8848 2754 
-7434 1854 -441 
4968 -4746 -5344 
3451 -8282 -6253 
9281 5731 7484 
5599 7463 -2695 
-9103 -2232 -1735 
-5575 -9106 -6871 
3134 5228 -3601 
2240 -7089 5072 
-8814 486 -1100 
-3655 6385 4005 
2530 -3956 4034 
-6858 7586 -8508 
2003 8119 6753 
-8650 3020 1748 
-3467 6253 -8945 
-5437 9428 -4321 
-8642 1245 8973 
2373 -9732 -1437 
951 702 -9293 
-772 -1117 318 
-7905 -96 -8046 
-3395 -131 -2775 
2256 -5339 -7594 
2112 8957 5444 
-2201 5002 -927 
-6336 -1465 -1807 
585 -1308 -9327 
-7874 -784 5072 
-3631 1805 -5377 
-8898 -5803 3900 
-136 3907 5730 
-4081 1313 -2183 
-2407 1470 -2718 
5174 -7383 1912 
8919 2171 5621 
-8743 -4514 9777 
-837 -1201 -6304 
8946 -300 -5200 
7697 4348 2981 
-1044 8738 501 
-6164 7073 7748 
-5097 8408 5516 
-1504 9084 -5150 
-3514 -6171 7172 
-4798 -111 -9132 
9362 9156 6828 
-9308 -1489 -872 
5721 5668 -4085 
3133 9657 2946 
-2594 -6535 -9882 
166 6416 9537 
-7593 3615 2632 
6278 9469 316 
5840 661 4452 
2506 -921 6578 
1203 -4646 -3390 
6890 -9574 -4301 
-2773 -2161 -6669 
6645 129 -8806 
5199 7901 -4380 
-5904 2576 -3287 
9179 7175 -8400 
5709 3017 -8100 
-4354 25 8018 
4916 2583 -8665 
-9809 8800 4630 
-5456 8249 -766 
-9975 -7209 -3314 
1991 -8501 -5626 
4730 8705 -7715 
-1835 -849 239 
-109 -7172 -1093 
3942 -9876 -653 
-1234 -6136 8663 
-8353 -7816 -9474 
5703 9518 1600 
-1821 -463 5729 
7212 622 -2289 
-3776 -3406 5138 
8988 9462 9975 
-3137 4827 -95 
-7321 -4308 -9769 
8447 -836 647 
1830 -774 6149 
-6199 -3692 -6770 
-5768 -3125 -1377 
-6931 3749 -3300 
-5326 7903 -8213 
2637 -1697 7985 
-3895 -1848 -2141 
5996 6777 -4338 
-2464 -8755 8535 
2304 1880 1950 
8215 9368 2062 
1428 -9162 8894 
6166 -1922 -78 
9012 7858 -5035 
1110 8515 -2470 
3241 8939 -3245 
-7051 2401 -7790 
8390 4124 4632 
3372 -4326 -6933 
1192 6104 -901 
7716 8107 3678 
5742 -7245 7839 
140 -8121 -9010 
714 5501 551 
-7023 2772 1405 
-2040 3949 7452 
-2854 9924 -5231 
9839 4314 5245 
5409 -4082 -3113 
48 -357 898 
4662 -9706 -6640 
-7689 -6243 6544 
604 7563 7813 
6933 9373 -4787 
-1726 2144 344 
-1004 9141 9441 
6599 9636 -70 
-4314 3408 -1915 
8191 -3432 928 
4623 -1101 -9856 
6606 -7171 -3764 
2092 -7696 -5200 
-6459 -355 1980 
2398 -8309 -7997 
-8918 8784 386 
8108 3071 2462 
5058 -4233 -8512 
-4184 7921 8527 
9070 8718 -3085 
-9633 8355 -4265 
-7742 5749 9483 
-6964 7260 2694 
-1464 -2551 -5307 
1774 977 -1920 
-8025 -9552 2145 
-5617 -7857 4418 
7076 -3178 -8784 
-299 7994 -2880 
2621 540 -2478 
-758 -7123 -3409 
-6337 9076 5432 
-8740 -99 3024 
2821 6629 -8425 
-3019 2911 -1138 
4688 -5116 5661 
4006 -7032 -2979 
6872 2054 -3442 
2868 5412 2307 
-491 -5916 -1617 
7883 -1652 8775 
-8856 1965 -3524 
-7020 -590 -6531 
-7267 6988 -6015 
9550 -1880 -650 
-3844 -3752 3825 
7134 -4644 7247 
8598 -9003 821 
9697 -5769 -4636 
5304 -1204 3433 
9265 -8486 5835 
4862 -3101 -5908 
-7888 -7256 2426 
663 5847 241 
4002 -7953 962 
7696 9372 -5712 
6029 -7740 792 
4310 -9739 2071 
1117 -2443 -5370 
8011 5185 1088 
-9481 5656 4517 
-1927 -634 -6640 
4248 8810 6521 
-6772 3531 -1733 
-2989 -8984 -2930 
-1623 -8907 9143 
3988 -4966 7592 
7134 -2491 2674 
-3274 5774 -2803 
-6045 -1117 -1853 
3141 4008 1606 
9420 -4395 -4603 
1624 7427 -7943 
-641 -3506 -2555 
3602 9722 1183 
-5148 -8363 5508 
-9665 3439 -5035 
6392 4908 -5828 
2565 6268 -8794 
1202 -1936 8641 
-6173 8281 -8329 
-2028 4240 -4175 
-2673 9199 5840 
-939 5056 1180 
-2927 -6427 -2113 
6943 9474 5802 
-4089 -3706 2860 
329 -8294 2537 
-5053 -2479 -3439 
9957 -6252 707 
-5700 3313 6436 
955 8727 -7983 
4331 5510 -9611 
3179 -5355 3514 
-1678 -4519 4380 
7395 -874 -4728 
94 7922 -4284 
-9056 -3984 5190 
3284 -9507 -2948 
9971 2789 -1807 
-354 -1490 -5291 
7783 5837 -3418 
472 7294 -3428 
-3549 1303 6403 
994 1131 6909 
-6239 9102 1074 
6234 -2255 -9194 
-1173 1645 -1685 
11 -7965 -4724 
9320 2906 1955 
7337 4124 6107 
7271 -4783 -3769 
3496 -7004 2972 
9036 -9610 -751 
6904 -9085 7609 
-8047 9717 -560 
-4031 -9075 1486 
9736 113 -2920 
7501 -576 6897 
4062 -6247 5327 
7319 -2073 6224 
-7514 -7230 -6341 
4720 8714 -9234 
-3438 -9476 4300 
5782 -8099 -1069 
-728 7790 9219 
-753 6202 7795 
-9860 885 -1659 
716 -7759 -5048 
8654 -4846 3569 
-9067 8809 -7425 
7950 2704 59 
-4037 -7079 5831 
9282 -2432 7381 
6049 -7951 2423 
-95 7308 -3925 
-6802 5093 -2243 
4959 -5302 4502 
7679 1637 3633 
-5743 3215 -902 
4586 4620 -5268 
656 -9893 6934 
-2946 -6700 -7571 
9687 -7407 2596 
-8194 3255 6735 
4087 -1547 883 
-5424 -4933 7559 
-1030 915 9572 
-6839 -6476 -1206 
3483 -2522 2744 
-4216 8498 -9974 
208 -895 -9203 
5166 688 -2670 
-63 3091 1996 
-6757 -4082 -147 
7683 8502 -1287 
-6632 5294 2507 
-1983 4942 -8201 
-2665 -5648 -3233 
-8124 7829 -2857 
1059 -1941 -2272 
-2093 8891 1070 
-9825 -1520 -6063 
8056 5876 1464 
9259 -2607 6415 
4603 3619 7391 
7641 6941 -6778 
3845 2925 -7513 
9339 424 7416 
-9966 5541 -2737 
-6149 6507 1888 
-2011 376 -7356 
-8961 8252 7491 
101 6995 -7965 
2838 -5103 -9449 
-5556 -5530 3043 
661 8588 -2456 
9004 -5462 7076 
6227 -8561 7738 
8406 -4896 -3578 
-684 -617 8556 
9271 -6080 1903 
3429 1960 -1549 
4934 -9702 -2971 
-274 9227 -5318 
-9606 -7434 -4438 
770 1588 -458 
-6891 -2214 -2543 
-4277 -976 5062 
6758 8078 7531 
2412 162 -1943 
-3519 5736 -4113 
-2768 6665 4260 
3194 -9588 785 
-6796 -6566 4979 
-8681 -2966 -5390 
-9631 -4004 -1721 
-5393 8884 -4893 
-6193 -9001 6119 
-400 55 1147 
4822 -6294 449 
672 1209 7168 
-6553 5443 1677 
7646 -2894 -3276 
-3484 -4898 -8663 
5379 -1193 1986 
6614 -2483 9793 
5305 -9396 -8956 
-7978 2830 1802 
-6275 -1362 -4630 
-2378 -8356 7048 
4045 1890 4239 
-1553 1807 9552 
4468 -8099 -232 
-5562 7969 1058 
5220 2227 -6193 
9821 2314 -3190 
-472 -4738 4089 
3708 -9664 9088 
-7464 -7508 8921 
6859 -6586 3981 
-4678 199 -5886 
5267 7663 3865 
-2512 7387 -7563 
9248 -2702 9940 
-3456 -5794 -2477 
-3510 4955 8767 
-5170 4644 -6405 
8625 -2752 -207 
-486 -7802 9349 
-6663 7579 -8992 
-9306 7295 7004 
-1862 4525 2445 
-8767 3466 17 
-3269 4937 -3904 
3107 -9259 2373 
7674 6435 7732 
-9806 -618 -71 
9812 -7102 -795 
-472 -937 -2328 
1214 7461 -3712 
-2163 -4847 6480 
-4349 7106 -9529 
-431 -4381 -4930 
3681 -5981 -1480 
-7997 3753 4135 
5660 163 9491 
7642 -4519 6495 
-706 4830 -6547 
1574 8195 -5700 
-1347 2862 165 
-4954 -7757 -5298 
1201 20 1173 
-5264 -7806 -2227 
6457 -1453 -1851 
7172 -5287 -1351 
770 1680 -7984 
8210 -6495 7399 
-8527 2186 8057 
1631 8082 -3348 
-9650 9271 -520 
1629 -1623 7345 
-4739 8072 -1847 
3101 1553 -3823 
-6145 7844 -7877 
5034 9854 -9542 
-3974 321 -9713 
-1409 3232 -1338 
6409 -5742 7440 
-1548 -3379 8926 
8782 -4139 6833 
-3448 -8212 -7980 
2531 -3402 4235 
6717 7951 6821 
3470 3229 7611 
3054 -3830 9923 
-5535 -2992 -851 
-8224 720 -5275 
462 -5773 3083 
1338 -5770 9153 
-4362 -9950 8895 
-8149 -5504 -9270 
1588 311 -6320 
-893 6797 1453 
-6110 593 -6604 
-6765 6648 5781 
5278 -2616 -5420 
-2144 2144 -4842 
-1883 -9654 -185 
-1839 5428 2084 
7544 4393 8941 
1064 3365 -1887 
8321 -173 676 
-7946 4038 -7518 
5930 -3857 -9878 
-8049 1704 -4951 
1026 5834 -9884 
7634 6620 -5509 
-5792 8151 2867 
-9166 -4770 -7886 
-8441 -1253 7336 
8720 -7919 -3243 
-3581 -3180 -7363 
7354 9574 4933 
7587 -6596 -5146 
4733 -9676 2235 
-7746 2312 -2865 
-755 -9465 64 
7699 -7599 -6996 
3414 3647 -9189 
1538 -5907 1137 
5431 1293 6458 
4885 -6275 -5626 
-170 -8298 8004 
4826 -3959 -8566 
-1754 -1899 -575 
604 8310 2397 
-4314 2347 5768 
9800 7957 -2402 
7547 3183 -482 
-6331 -1676 -6408 
3831 -3538 1657 
6190 6324 4510 
-6110 4996 -7199 
-79 7683 7898 
-4672 -6070 -3332 
-6648 1638 -8962 
2412 4793 -6629 
-3700 2084 -8000 
4312 7035 6219 
-6696 8257 -2451 
2862 -5329 2969 
-4473 8646 6243 
7086 -4208 8356 
-6383 5224 -9073 
-2936 9234 -2484 
-9850 -9204 6250 
-1807 6306 3015 
7712 -1783 -9430 
-1973 -1131 -4325 
-2529 -8013 162 
3125 9448 7099 
-3318 -7820 5365 
-6505 1386 8971 
7728 -8145 -9944 
-3681 -6323 1726 
-4662 -4357 7277 
9505 -2389 -882 
-8889 -1274 8246 
-6864 4485 -973 
-7623 -6034 -8903 
2471 -897 7887 
-6180 -1464 6884 
3300 -2912 -1397 
-912 -14 3435 
-2079 8431 298 
-3667 -3615 8612 
7034 2964 -5728 
-8297 -2418 1663 
7160 -1331 -2150 
952 -6958 -6728 
-7260 -5289 -8810 
-7849 5548 -5202 
-1367 -6350 -896 
3426 6881 6139 
1095 -2246 -1980 
-724 -1391 -6502 
4800 -2056 3428 
-3740 7018 -7011 
-33 8732 -1205 
4097 -3039 4155 
240 2965 8690 
-1545 9099 4119 
-4108 9732 -8165 
-9396 -1474 2061 
-3790 -7068 -8394 
-6298 3298 -2132 
-2993 -4765 -9144 
-9169 -9540 -2315 
8247 -2082 -9863 
5021 -9697 -8122 
35 1304 -7145 
-6135 -167 412 
-1163 -1431 3391 
-7930 8880 996 
-5168 -9298 739 
-3529 -7236 809 
-4591 -808 1004 
9565 -8503 -1530 
-2074 -7870 1299 
8815 -658 7272 
-6281 -4455 8410 
3156 9284 849 
-3982 6852 -3912 
6944 -4690 8398 
2702 9347 6417 
-4248 6134 -3262 
-5905 8914 9860 
3136 -9867 -6409 
-7856 6614 -337 
6101 6626 3462 
554 3506 1989 
2929 5520 -8991 
3373 2519 8193 
-9834 701 2832 
-9044 -1189 5422 
3792 3491 157 
-8996 757 9947 
6103 -4592 5771 
-7874 4997 4270 
-4343 -8983 -7945 
-4698 9060 5397 
-3896 -1969 -3093 
-1781 -2659 5579 
5310 -3954 -8092 
-7523 -6004 -9737 
-1295 3182 -98 
-8593 -7352 -4443 
5438 7296 41 
9931 -1373 -6870 
2930 584 -7386 
2467 -6210 -4286 
4020 -4997 -7605 
2388 -7206 7737 
9895 -2369 1101 
5479 -3056 -9944 
-5569 2063 -9876 
-7199 4864 -1978 
4104 5585 -5240 
-4582 3823 6179 
1387 2249 9061 
3591 -9551 9228 
1401 9283 -1613 
9459 2817 73 
-6491 4129 -5338 
2784 1943 2459 
-1185 3333 -1222 
-9104 -6001 -3923 
1881 3398 4367 
5913 6089 -5688 
-3650 5920 -5385 
-4258 6436 -8780 
7966 -9745 -8610 
-7116 -4045 9979 
2107 -719 160 
-4503 -6944 -1732 
-677 5043 -1722 
1986 1874 -7017 
8867 -4261 5498 
-4960 4249 7654 
9385 177 4824 
3809 7955 8123 
4062 -4700 -2387 
4036 -2791 2457 
8470 2896 9405 
2907 8 -4127 
-8544 2323 2221 
-1290 -2306 -2760 
-1871 8388 -3286 
1090 -895 8582 
-923 1811 9490 
9020 7629 -6896 
-7960 -2570 4584 
-9592 2690 -1009 
1402 2285 -9878 
-9427 8903 7290 
1785 -4289 -5530 
-8376 3764 2651 
-5305 49 -5628 
-5735 -2006 7941 
-5711 7734 -5564 
-4869 9733 -4628 
-4872 -5220 7013 
-5091 -5121 -6426 
-9721 -8316 513 
-7563 -5533 -4113 
5435 1082 2251 
-8199 -9238 677 
795 -8607 -1271 
4665 6986 6984 
8581 -8407 -4949 
-9404 -5237 4686 
7441 258 7882 
7636 2024 9447 
4332 3052 -2 
8878 5201 -3326 
-4951 -1266 -7945 
401 -8572 -6897 
1289 -5536 -7506 
-5868 2035 -1102 
7398 8125 565 
4731 -3219 -7844 
7062 2320 1863 
-5722 -7752 968 
-2203 -9259 8643 
5784 -3009 4423 
7745 8086 -1422 
-6512 -8801 -5169 
5205 -9048 301 
6272 -584 7924 
8767 -4113 3267 
-7503 -5594 -8472 
-5171 5671 -4344 
-2232 851 2617 
854 -4542 266 
7446 -8055 8436 
7300 -3276 -120 
9212 9467 -3648 
8082 2692 -4495 
-504 -4899 3634 
1364 7757 -6221 
3615 3553 -3534 
3319 -2042 1744 
7257 1754 3615 
6134 -3607 2194 
-4853 7105 -5264 
-7170 -4662 6443 
-5346 -9993 -3088 
2653 -147 -188 
-8506 8938 -7900 
2322 7626 -8321 
4316 8476 -7352 
-5805 -5018 -2162 
-7988 1079 7233 
2625 -733 -5289 
3426 7121 7465 
2152 8133 -700 
36 -8999 5111 
9151 -9883 -1823 
-6734 5748 1699 
1742 3123 427 
5401 -6349 6118 
-2166 -7762 5868 
-3155 -9043 -1078 
-7252 -5405 -9185 
8187 -8074 -3329 
2262 -5017 -9321 
-1931 5937 1526 
9427 -8920 -4906 
-8802 -4426 -3640 
-5036 -9139 8721 
1934 5502 -6025 
1406 -692 -8786 
-515 5201 2155 
-1017 6425 8317 
2244 -4510 8915 
-4912 4905 -8073 
-9737 -7037 2503 
-9815 4026 -6459 
1718 2807 -6910 
2625 -6566 3520 
7901 6314 3253 
-3306 -7995 -6770 
-2002 9535 8776 
1900 6126 2786 
-887 -5010 3090 
-4011 4029 9978 
-9721 -2837 3121 
1828 1186 -9786 
4732 3929 7442 
-1803 -6758 9096 
-1498 -8927 4763 
7232 -1706 -8157 
-3932 9344 -642 
-820 8832 2538 
5420 4902 1602 
-1241 -68 4240 
1 5384 7356 
-3478 2234 5694 
-3346 8089 -675 
-7253 2112 -4018 
9211 7946 -1914 
-8895 9175 2786 
8438 -4207 1725 
4966 -9712 -8262 
-60 -3233 -3664 
9336 2968 4146 
-3325 -1800 1626 
4697 -3198 8534 
8434 -4211 -8108 
-4345 -3294 2087 
7549 7590 9979 
2566 -9529 -3452 
9363 108 3415 
927 -9944 713 
-7179 216 963 
-8860 -6356 -2227 
-774 -3840 -2131 
9524 4232 4287 
3212 -8105 9421 
2154 -2002 -6665 
-4263 8334 8340 
7817 6762 -2494 
1118 9820 -687 
6742 3135 -2825 
673 -7390 5222 
-8237 6781 -7573 
3193 -88 -8007 
-1389 8763 -9933 
3905 -9232 7978 
-3640 599 1217 
-784 -8399 -3943 
5692 5320 3950 
8842 -6305 -9637 
5256 2524 -1927 
6825 4217 -4131 
225 8687 1825 
-6253 7353 -4284 
7176 7591 -9013 
-453 7502 6255 
6444 -5294 -4982 
-2974 4035 5822 
6486 6500 9477 
-4394 9112 9589 
7547 -6343 -3842 
-4285 8373 1517 
2102 -4872 4685 
-7288 -8475 5084 
-3093 -6258 5243 
-9134 4574 5861 
-9050 9735 5881 
3430 -4829 -6424 
-2386 -4985 -3635 
-7037 2116 -946 
1119 -10000 -874 
-6510 -9170 -5488 
-5564 6222 3919 
3750 -4927 -5832 
7536 -3619 -6229 
6498 -4137 2107 
7645 -610 6690 
-7360 -9208 9372 
-9338 4773 -8700 
6946 2645 -6266 
-1855 5141 8621 
-9174 8654 1551 
-1024 -1865 7443 
2495 -7336 1720 
-4365 7326 531 
-6332 2335 -6798 
-104 -5951 8889 
-5786 770 539 
5835 7096 6583 
4068 -8077 5915 
-6538 2859 -7104 
5719 2445 -3508 
2678 -9469 7952 
-9656 597 22 
-5528 8602 1586 
-4753 3709 9561 
7789 7359 869 
-1430 -6349 5436 
4595 -9084 -5165 
6649 9369 6178 
4638 7232 -3411 
1418 9353 3633 
5262 6277 7074 
-930 9327 -9166 
-6092 9689 -7420 
6804 -9 2872 
-1624 7294 -2885 
-9234 -8664 -1779 
4509 7451 -7480 
-3460 -8894 -1639 
1603 5060 8546 
6898 3859 -9758 
1503 -5396 2355 
-1229 -1031 7954 
6308 -1065 -294 
-5902 1530 -6508 
1363 7706 1654 
3587 -6198 7339 
9291 2542 9999 
8227 6889 -9787 
-9024 3860 -5699 
-6268 -2595 3979 
-3609 6519 3010 
-6888 -5872 2691 
-2206 -923 5059 
3036 337 -255 
5924 1715 -1906 
-6602 3597 -7853 
-7463 2498 7953 
9132 2152 -5817 
2812 -6552 3195 
-776 -2447 -2394 
-9745 -3310 -7322 
7828 -3717 -612 
4574 3423 -6949 
-4820 -1651 -4588 
-9595 4470 -3335 
5885 -3723 -1291 
-7100 2749 -3594 
8029 -8448 9223 
-7570 1413 -8642 
5352 -3436 7560 
-6802 -2869 1994 
8729 1905 7422 
1660 -7193 8158 
5088 8755 1353 
9353 1595 -7121 
-486 -1881 4487 
610 7177 -8799 
9775 -3722 5968 
352 -9757 6906 
-2011 5654 2340 
-2457 2557 -6717 
9358 5267 8881 
-2959 8291 9472 
-1500 339 -6949 
-8789 2974 4691 
2210 8495 4121 
1011 1876 3957 
6017 -1824 -3783 
3287 9011 1139 
7008 1256 -6265 
9164 8453 -4668 
-4748 -1633 5328 
6248 184 -2081 
82 -6377 1492 
3252 2948 6452 
-7792 -2257 -7338 
-4972 -168 -1185 
-9162 -2599 9261 
3521 8405 8301 
-3724 -8868 -7923 
6017 6599 9002 
-8824 5755 -8141 
5311 -3331 -7086 
8556 466 -7117 
4117 8149 4239 
7723 -9102 6416 
8786 9754 1874 
-3280 -2144 4334 
3936 1299 7949 
7060 -6796 -6049 
5052 -4432 -5384 
5460 -9792 3616 
7037 9876 3617 
-3270 7041 -7513 
-4259 -2360 7725 
2187 -2474 5991 
6119 9070 -6748 
797 -2415 2775 
5787 8847 -4282 
1289 -1173 -4346 
8148 4121 -4804 
-7760 -536 5293 
3995 -6199 -1328 
7133 3726 5637 
-9246 -4351 -7243 
1173 645 -9437 
-5170 -4754 2252 
81 -5779 -895 
-6821 2253 4410 
8320 -2893 -7850 
1483 -6930 -3509 
-2896 3256 -7243 
8841 -7308 -559 
-4158 -2143 2778 
1867 -505 -7443 
7208 -1084 4294 
168 -2792 -4114 
7623 52 -7969 
-2525 2329 -8164 
-1613 802 -9582 
-160 6494 9351 
9488 8543 8451 
4309 1436 -5625 
1244 -5246 2190 
7418 -2326 -4131 
2843 2230 -6045 
-2877 -6139 9003 
-2790 -6577 7403 
-7034 -7180 -228 
2828 1479 -7208 
8435 4898 7055 
3983 -3447 -8200 
8964 -4105 7797 
9948 8745 -7327 
-1776 2950 -4970 
-5392 -2355 4670 
-3494 -9750 -2049 
-9530 -1916 -8898 
6291 -1102 -9464 
1387 -7449 1449 
-6369 -3089 31 
-5772 6511 -4619 
-4871 5926 480 
-8620 4996 2465 
-351 -3981 -3054 
-1543 1640 -7278 
4946 8364 3272 
6990 6583 7795 
5979 -7104 -8532 
-3072 -5392 8891 
-7276 1343 -7341 
-2700 2851 6200 
-1388 -9921 5250 
7489 -4172 -5381 
9036 480 4752 
6375 2070 3753 
-3470 1650 -7018 
-3749 -897 818 
-3641 -8454 7805 
-9038 -3584 5899 
3353 -5685 5007 
8731 -1702 -7547 
1904 4830 5649 
3016 -4637 1026 
-9504 5158 -7825 
-4907 4135 5668 
3765 -1611 -5358 
5192 3544 5612 
2446 -3490 4373 
-3601 8114 6703 
-2592 9734 -1180 
-1507 9915 2644 
-2490 -631 5666 
-3526 4684 -7282 
5975 -683 -3083 
2576 7800 -1453 
-9824 2159 240 
3066 1599 -7669 
-2755 2245 -8570 
1834 3275 1810 
-9301 -7402 -157 
-9918 -8062 -7711 
9677 1931 -9180 
-8198 2843 -8033 
1495 -855 -5848 
-1660 2010 4017 
-1663 -9055 -222 
2726 4831 -6799 
-3058 4942 3393 
-9073 -4187 -5343 
-2229 7220 9178 
-3107 2098 863 
-554 -4558 7993 
539 -5600 7527 
9646 9605 -5423 
-3300 9848 -3455 
4595 -5254 -6470 
-5205 -7107 -8980 
-7337 9604 -928 
7531 391 2765 
-4568 -8985 9455 
9045 3380 99 
-9224 -6921 -8345 
-8929 -4494 -6386 
9802 1847 -1049 
4148 3122 -3117 
7776 7671 9527 
-5855 -5353 -5685 
8258 -3320 -25 
1330 5183 -7962 
-3869 -877 2080 
-4991 -9881 -5872 
7443 1758 548 
3382 654 -2181 
-3592 -6995 -7243 
8596 6071 -2771 
-5809 1505 -5994 
9814 -3936 7990 
-7718 -7353 -6769 
-8883 -768 7848 
-9090 -2491 8917 
-650 5702 8196 
7822 5936 1997 
2816 -6089 -3606 
-4883 -5619 -8275 
5681 3609 -3877 
-3536 -1520 1862 
8417 1153 7973 
1396 9810 -6211 
-7108 3024 -6870 
3145 241 -3025 
2484 113 4321 
-9103 2114 -2064 
-6644 -3414 3664 
9622 7901 -8858 
31 -6986 -3489 
3045 -1146 -724 
8952 -8228 5454 
-2914 -1951 2161 
7404 -9753 -7782 
-7837 7418 9186 
3860 2829 4158 
927 -9346 6157 
-6914 -7141 -5216 
6916 852 -5385 
1429 -8419 3664 
-9646 2626 7256 
-4336 -6123 5883 
722 -7980 -9141 
-3965 -2873 2411 
6064 -4092 6207 
3649 -8502 -5626 
1744 -302 -8074 
-1504 -4084 1589 
-2885 -9584 -3348 
5126 -2289 -8694 
3106 69 1751 
-7000 -6961 5141 
5149 3203 9008 
4365 2939 -3679 
-9566 -1066 2987 
7423 -3440 7955 
-7200 -5914 6835 
-5919 -7837 1266 
-3091 -516 -67 
-1488 -3220 1333 
-521 -9275 4728 
4309 -3089 -7689 
1366 -7255 -8139 
-9176 6944 -9899 
-2350 4719 9263 
8459 -2340 -505 
-4497 -8955 -4158 
4672 -955 223 
629 9258 -6320 
5986 -4424 3081 
8182 8712 9890 
-1129 5079 1696 
-5689 -6962 -6566 
-7978 546 5983 
2908 4544 2032 
-8192 5417 -1928 
-4360 -2626 -5230 
7370 -7363 4256 
-341 -9936 9915 
-2260 6737 3180 
-6978 -1369 4440 
-886 7981 5735 
4003 3653 9116 
1544 -2705 -893 
-3361 9391 6658 
2575 -9389 8530 
243 5172 -1086 
-202 -8104 -2739 
4289 2516 -6402 
-2304 -2991 -6622 
266 -4785 5252 
1302 57 -6518 
9590 -4525 2199 
