150000 3
8993 -2411 8948 
2120 -6673 -2775 
2293 -5015 -498 
16 1251 2285 
-9054 6192 -1367 
5805 -6899 -535 
219 -2120 -893 
2390 -1260 -1775 
4932 -4316 5676 
8679 3055 512 
6890 -6574 2669 
-5462 -940 7293 
-5183 -14 7298 
9069 -9382 -5528 
6991 8042 -5149 
6219 9501 -7945 
-7282 9123 9570 
-8763 5467 -5098 
-9525 -6279 9658 
-2511 8046 -1507 
-2202 -2731 -2874 
-8941 -4935 -9604 
4706 6799 -118 
359 9475 2591 
9944 7071 -3616 
4918 -495 -3350 
-1268 6192 -3898 
4278 5068 -5996 
8951 9806 -4409 
-5223 3517 3227 
-1635 -5749 8816 
9289 5427 -7907 
442 -2215 3365 
-1603 1161 -7318 
6957 1480 -8894 
7027 6763 5987 
1429 -5428 8594 
626 -3169 9719 
-4544 -8787 8401 
7013 6462 -1823 
6253 9974 8824 
-9666 -4062 6398 
-8469 6621 4395 
-1 -4007 -9766 
8944 6176 -577 
7196 5235 -6172 
3971 1795 -6244 
2119 -1923 -7158 
-4241 3980 961 
-2120 -2312 187 
-174 -159 -486 
-8678 1411 2553 
6534 -3782 2220 
9969 6165 -3879 
-6297 1590 3179 
-500 -5691 -49 
-2577 -6416 -5050 
-9755 -9578 -8100 
3028 -1009 -5711 
-3703 -7661 -3195 
1035 -7933 -6180 
-1597 8629 7295 
-7258 8822 -365 
3255 -2367 6079 
736 151 -9389 
-8677 -3872 -6381 
884 8408 5224 
1117 -5681 3659 
-6323 4879 -4960 
-7158 5969 8202 
-4509 -4166 3002 
-1611 8681 6368 
-8257 -273 -9679 
-5080 -8247 690 
826 9214 6524 
-2866 7003 4522 
79 1422 -6411 
-2429 -4445 8393 
5341 -6962 2704 
-5081 9608 559 
-5599 9647 -2773 
9696 7539 6550 
8717 8970 3748 
-1587 -9818 -6132 
1296 -9228 -8762 
5 -6715 -661 
-488 -1190 -8333 
-6619 1840 4475 
3029 3074 -7877 
6505 -4429 1229 
4518 5481 8938 
-7642 3669 1688 
7213 -3882 -4582 
-2245 7542 -9019 
3080 2641 -8013 
-4226 -287 7793 
-6819 5285 2236 
-1367 3505 9416 
8980 9885 -8092 
-1961 8140 -4362 
-9317 5860 9698 
4449 -2526 8338 
-7305 -7163 -3482 
-1491 -3519 -8382 
-9774 4317 -6779 
8705 -389 -7046 
5649 6092 7375 
-7615 1161 -6057 
312 1326 -4897 
5740 -8029 6128 
3016 -5826 1583 
4182 5704 4635 
-6583 8909 5933 
1793 -6754 9782 
6089 7962 7197 
9687 -4593 718 
1237 7629 -562 
-2735 -7120 1992 
-5823 -1762 1886 
-9972 8398 9594 
9866 -6414 9886 
-6605 -5057 -427 
-1152 7536 -102 
-4643 9066 1376 
3598 -7036 7783 
-82 8177 -2276 
3523 4833 -9784 
-1073 4509 6065 
-5994 -2179 2477 
6292 1487 9400 
-4603 9919 -8276 
-9001 -7866 -4387 
-5601 -8563 -9909 
8502 -9922 -9552 
-9279 5963 875 
8197 6459 -2365 
-444 5932 -133 
1400 -9897 117 
5020 -2226 -5079 
1840 -8146 2560 
-8552 -9436 8353 
6852 3349 -2493 
2725 -2213 2437 
-6865 -1939 -3845 
-1153 9135 -4845 
4011 -2031 -1908 
9528 -7537 9743 
-3603 -127 2948 
4110 -2214 -5370 
3281 -4499 9525 
-4354 8693 5732 
8978 4870 -9091 
8689 -3368 9817 
-2729 -2939 3973 
7324 9922 654 
7835 1949 3258 
-473 6407 3432 
9285 6663 242 
1334 78 -4978 
-1721 5517 -8509 
-6952 -6890 1061 
-5968 3921 -9819 
-3861 -715 -8665 
6169 8249 -607 
-3400 2144 -4702 
-5729 1584 368 
-1954 4150 7139 
5643 7751 5076 
9863 -9042 2789 
-9765 5183 8556 
-3812 4999 4319 
-3014 -3689 5211 
-6582 9970 889 
2928 -1286 -5472 
9840 -1562 -6256 
5685 2242 -3426 
-3345 7644 -7041 
192 -3247 9019 
7125 -3191 5494 
1885 5067 3825 
6642 1249 7645 
-6700 5421 -3580 
-6912 -8120 -4278 
-8188 1838 -1338 
5108 757 -5662 
7159 1790 -9269 
-8339 -909 -675 
7922 -4960 -8909 
-7301 7511 -806 
1929 -6552 7926 
3539 998 -9719 
5279 5351 -1772 
-59 -6119 -6211 
3422 6344 5567 
9605 1936 8977 
9346 5588 -8075 
-4647 -6920 1000 
-6510 -9190 1548 
2260 9440 -9570 
-3282 -5125 -8056 
-613 3854 -9690 
1924 7770 1604 
-6272 -6605 -4949 
5286 159 -9623 
147 8009 1747 
-5773 8937 -6511 
-7731 -9140 7714 
-7034 4085 -4904 
-8129 -9656 2675 
-5747 3870 -9884 
-3269 2442 -1515 
-1076 7204 8288 
-6067 -2362 -2390 
-5526 -3024 -9376 
-3301 2723 -9418 
5810 -7373 1998 
-7985 -1552 -7512 
9480 -9885 -7656 
4640 -3929 9743 
4607 -4824 9473 
2731 1261 9367 
856 -5053 -5374 
-4516 5819 -5004 
-959 -3047 6824 
-4441 6865 -9162 
-95 -7592 7392 
2773 5347 -6289 
6368 3026 7439 
-8664 -2642 -521 
1755 -3030 8536 
-2982 5688 -9385 
5668 7776 -1799 
-515 -8965 8714 
4913 -918 -1450 
-9534 9597 3123 
1707 -5962 -4928 
9946 4704 5147 
-5731 -9112 -8501 
3933 -4809 5396 
-2321 -6110 3519 
2655 -5407 2377 
-8769 3286 -9032 
-3468 2355 627 
6343 -8728 1829 
-175 7169 2060 
-9702 2042 -9455 
1013 -9259 -8890 
-138 406 -4773 
-4820 278 -8346 
-3873 3050 -9732 
-317 2007 5402 
-1851 5818 591 
-5608 6818 4980 
2802 2848 -2703 
791 3394 4953 
493 9457 -9040 
-8066 -6281 3218 
3744 -3977 9619 
-319 9322 5174 
-261 -8701 5904 
-5089 8309 -2878 
-4225 9219 8487 
1931 -4975 4942 
-306 9125 -4936 
-3875 -109 4876 
-371 -4351 -6756 
6622 4007 -9333 
4553 -4602 2191 
4924 -6726 7019 
-4602 -3351 9804 
-3138 3521 -3968 
2753 -2075 -3058 
4623 7043 -3246 
4573 8527 -4996 
3901 6904 5397 
-143 -8026 -1753 
3574 2310 5119 
-1733 -4583 1976 
-7481 1565 6752 
-3976 3950 -2127 
-2262 -4923 9668 
4393 6668 4710 
-1902 -2151 2949 
-8420 2894 -3119 
-5612 -8520 9574 
-4138 4644 -209 
-4576 -405 8662 
546 -3882 401 
-6151 4823 364 
-2288 -1146 -5814 
2081 9123 -4748 
2039 3066 -6414 
-2336 -1018 -5077 
-4283 -4183 -9682 
9285 7136 3036 
-8767 8021 8874 
4421 -9140 -8323 
1170 3907 -425 
3628 -8474 9151 
-9128 3954 3604 
3837 -5932 4352 
8561 7669 -2481 
-2336 -2267 -8028 
8926 8197 9636 
1415 -2441 5186 
5570 -5925 2062 
9980 1265 8923 
-3446 3811 9034 
3086 301 -6963 
-3671 6746 483 
3597 -6444 -3199 
-4480 -9322 -5887 
8824 5067 -5376 
8448 3905 -4027 
2423 -3210 8230 
-5286 -3347 7331 
-4975 -1272 -209 
1663 -6 466 
5663 9627 691 
979 6030 2829 
-7744 3368 7623 
-6968 1522 7603 
-7638 -9647 1363 
-4232 4474 1284 
7438 -3469 -8001 
-4204 -5866 1373 
-9114 -7387 950 
1903 -3430 -4858 
2189 -1151 6437 
-7522 -8395 8554 
-1461 4438 3509 
-4754 5315 1075 
-7825 -8513 -9734 
5424 -7051 9221 
3190 6315 -8424 
-7482 4293 -2345 
-5508 -1739 4732 
-6254 -9069 3125 
-3888 -6862 -27 
5512 -2514 5575 
9397 9998 -5200 
-6042 -2883 9796 
8795 3297 -3621 
-3207 8084 -1123 
-1469 -512 -7 
558 -1774 -5937 
-8890 -6257 -3758 
-3782 1057 -9230 
2336 4195 -7159 
-14 6169 2607 
9933 -7765 5265 
-6417 3867 -2465 
6699 8842 7872 
-9214 4794 2677 
-6825 -1488 3116 
4888 -6810 -2245 
-8673 28 2148 
-1108 9688 -1415 
5018 -2582 2056 
-239 1833 8252 
-9238 -3487 -5529 
-1401 -7615 3970 
-456 5593 -9017 
8473 753 -5526 
-1808 3556 6024 
3715 4138 8468 
-6464 -3817 477 
-9926 3647 4806 
-4996 1414 8705 
6058 3507 -1756 
-4542 4840 -6096 
-2580 1884 -6923 
-8585 -2612 -7785 
-8183 -8251 9232 
-8794 -4672 3237 
-2126 -7994 -1295 
-5346 6503 -6145 
-5032 -970 1596 
-6522 -3430 -7747 
9190 3276 9304 
-819 8210 -6496 
-4093 4082 -7890 
-2159 -851 -3559 
1084 -2566 6309 
-6640 5410 9419 
3128 -7364 6600 
7056 -253 -9490 
7248 -329 -3082 
8725 2739 7845 
3230 8610 20 
6091 -4783 9509 
6762 6058 -1712 
2466 9773 -6379 
-4931 5 5211 
6633 -4124 -1874 
-930 2495 -1955 
3839 9105 -5953 
4463 73 -999 
-105 185 -6180 
-6230 100 -815 
-1250 5322 -7456 
667 7294 -4023 
-8964 5838 -4360 
7459 140 -7510 
1341 4808 9760 
-1382 -5188 5361 
-3580 1732 1688 
-9713 -3198 -4740 
-4396 -8071 1627 
9336 -3453 -6885 
-2234 6832 -4322 
8167 -728 -2504 
-128 -9686 2505 
9176 2983 6427 
3723 2265 -5282 
4744 -3526 -5295 
3548 -8463 3990 
-9496 7048 6468 
1911 3435 -3364 
-3724 1654 9570 
3926 -1690 5636 
-338 -232 7710 
2644 5855 7677 
7213 -7835 -7232 
9089 -4044 -9277 
-2825 -8080 -3861 
-6178 560 -8245 
-3728 3196 -5987 
7821 -8491 -5534 
-9244 -2664 -418 
-940 -4839 -7419 
-3479 -1583 3579 
-8382 987 -8103 
9488 -3961 -3724 
8654 1053 -2150 
2568 7250 4120 
8927 118 -8245 
2605 -7386 7289 
4160 3685 -1207 
8780 -3361 960 
8683 -4374 -4348 
7627 2444 2012 
7440 -5343 1444 
4548 -7647 9905 
-6361 6383 6486 
-3204 748 -2871 
-3779 6415 658 
-7645 9842 9949 
9262 6211 -5920 
-3366 7553 1442 
-5467 7294 -7743 
-8645 270 6897 
-7419 7668 -6246 
-4271 -3092 -7336 
-8049 3866 8857 
1458 -301 -6831 
-927 -6569 4136 
-9185 -9576 -1944 
2621 7385 4671 
-1358 8168 8796 
3118 4201 9686 
-905 -763 5265 
-3548 -7948 9016 
4677 -7920 5939 
-1188 -3391 4887 
5601 -614 1037 
-5576 -421 -2087 
5558 620 -8566 
-1002 909 6009 
1226 -1674 -7702 
-4572 7458 6250 
4749 5884 -5987 
-8115 -4967 5857 
1527 -5441 8985 
-1319 -2087 -8257 
9272 -6082 -8606 
3154 2473 5163 
14 154 6281 
-4020 -6318 -8492 
-5182 4880 -2065 
3640 1057 -2296 
2218 -3079 7980 
-7966 4525 203 
-1264 2503 5653 
6458 9717 5638 
6943 1135 9881 
-3105 -5662 -623 
-467 1276 921 
-5727 18 -3444 
-6607 7020 -4067 
6832 -6032 -6110 
3903 -9306 7429 
3918 8883 -4754 
8157 -1473 529 
-7257 -3588 2738 
-319 751 2488 
-6136 6345 8284 
-2549 4311 3226 
-2125 -2808 -8171 
3129 8535 -9225 
-6704 8740 -541 
5422 -5328 -9093 
8899 7661 308 
3460 4242 -7041 
-2993 -7839 6365 
3432 -8869 2540 
6796 310 9491 
-1226 -4583 -3851 
-9136 8211 -1450 
-7754 758 6694 
-7455 6143 8351 
674 -2735 -7076 
-846 -4224 -1198 
5388 -5012 6379 
-4148 9441 3624 
447 244 386 
-3285 -5550 7675 
-336 -1406 -8453 
8736 -9792 -2518 
-8564 -6858 -8740 
-5564 3321 579 
-2326 773 -9909 
-5004 137 -4095 
1797 6561 3366 
8132 8593 6208 
-177 9258 2222 
-5631 -9862 720 
-9178 2375 1374 
-7708 -2066 703 
6803 7434 -8577 
-5552 -8903 -9157 
-301 -9295 -7058 
3096 6540 6727 
-9522 8213 -4844 
-8694 -705 6244 
-4207 -5265 -3492 
-4018 -7404 -5148 
-34 -9997 -9743 
6697 -3086 -2634 
-9677 -6820 -4176 
-7038 -9750 -219 
7785 -4145 -6388 
3473 -9277 7223 
-9264 -6652 4524 
-6018 1638 -3442 
-6467 2139 -6420 
9983 -4650 -692 
3803 2453 -9259 
6957 -3545 11 
-13 9205 1297 
2127 7777 5863 
7134 -8303 -2158 
9282 526 -469 
-5146 5719 -6116 
-5710 3578 4073 
-7105 4636 9800 
-9417 6900 -62 
2446 -2673 4926 
-7046 -3160 -3622 
3679 6009 -4826 
-1271 5461 4321 
-9660 -5158 258 
9336 9171 -2691 
6292 -9671 -1466 
5566 -2030 -6153 
-6492 4821 -4025 
-1646 -9015 -5660 
-2792 4430 -890 
-5011 3251 709 
3786 2291 4669 
-4742 -5748 4540 
-6395 -379 -7360 
8343 -5970 -6153 
-9882 7933 -6570 
107 -3425 -4156 
-5971 6986 -8620 
-2343 4126 381 
7250 7786 -8317 
-9897 -3798 1280 
-1868 73 -8597 
-7197 -9337 9455 
7814 8974 -4599 
862 6145 2866 
-5790 2695 -9461 
-4433 6449 -9461 
7024 -9311 -8233 
-9579 7347 4379 
-7115 6594 7840 
7548 7557 -2645 
6960 5482 3851 
-2418 3700 2645 
-8970 98 -3587 
-3140 9827 2419 
1249 9873 -1869 
-5148 3194 1567 
8741 -1596 2413 
-5539 -6864 809 
-809 8657 -3459 
-4816 3293 -5622 
-2212 -7549 -6846 
-610 5300 8667 
-9168 7341 2489 
-458 2004 -9943 
-5020 -147 2251 
-9522 9191 -8114 
-6587 -1696 1122 
3868 2743 1438 
3844 -9041 -2582 
2062 1379 -2925 
-3141 8724 -7352 
4669 3312 -2319 
4545 -1064 7494 
-3797 7501 5326 
1854 7812 -7700 
8624 -4434 1372 
-6570 -6459 3218 
3803 7371 7095 
-9378 6551 1619 
3565 8598 -1766 
-6563 529 1926 
5627 -3881 -3913 
4814 -7200 -7442 
-5237 1812 8710 
-1609 2865 -8209 
-5105 -9458 -3062 
-5891 -2674 2670 
1975 8044 -4915 
-7870 6406 -8950 
-8302 -2402 -7346 
3417 -8933 2487 
1287 -1895 5305 
377 2479 -4010 
694 -5176 1420 
3407 2361 -369 
-600 897 -3597 
-3506 2926 1735 
-7661 1714 -9499 
-8290 -6638 -1148 
2120 7917 -3294 
3039 -6898 -7903 
4061 -12 -8947 
-6082 5902 -9015 
5642 1430 -7408 
8213 110 7587 
-6553 -8595 -2536 
1224 6660 -6657 
6786 -1752 2312 
-8205 8034 -5335 
-2240 -4831 2555 
1920 -6165 -6766 
4527 986 1826 
7263 6857 -5355 
6887 3723 -3548 
4026 -2702 2869 
6646 4418 -6805 
-2862 4937 5286 
-9212 7174 -1104 
-3504 -124 -862 
-689 -8812 5792 
8316 -825 -925 
3663 327 3499 
-8420 8936 -8311 
5643 3280 -640 
1277 -6035 5409 
9219 7247 -1523 
4569 3811 -9856 
8772 148 4566 
175 -5284 -5891 
7265 -6796 9921 
8986 9465 -5826 
6948 4800 -7650 
4236 -1310 -3744 
-1913 1527 -3590 
3759 -6193 -9734 
7604 4638 -3043 
-9994 -2492 1981 
-8916 -5782 -1783 
5763 -929 9614 
-3423 -5450 6319 
9679 -840 -4796 
-6848 -9958 -2443 
-7724 5851 -266 
-5347 -9552 3390 
-344 -9612 -5958 
-4683 7975 4330 
-6028 -1786 -1921 
-2639 -4075 -7943 
-5002 7013 359 
54 -6109 6378 
-4436 3863 9254 
-8075 7876 6410 
8379 7979 -26 
-3528 1512 -4383 
3500 4110 4813 
4572 9598 -6753 
-5045 9481 -5142 
2544 9294 3118 
3699 8769 -7792 
9289 -92 -5116 
8357 -9238 -8696 
-1516 -871 6866 
5303 5718 -8361 
-852 9720 3820 
-4986 2130 -3823 
3270 7201 -3749 
9356 -6981 -3714 
3846 8925 -9844 
8594 -8752 -2386 
8769 8546 -3066 
-5487 2182 6567 
-71 -2577 8319 
3772 -2573 -4653 
1670 5069 9648 
8199 5559 9171 
-7290 9928 -4225 
-1005 4646 5129 
3272 -825 3525 
1280 -1107 -4948 
-6349 -7299 4459 
-7972 -4625 -5625 
7465 3889 -7669 
-535 8488 -1163 
4720 339 -384 
2246 7697 -3733 
7436 -2782 -2738 
-7783 3317 -1573 
-6324 6139 -7538 
8085 6427 -3658 
-1376 7384 6500 
9385 -6856 1664 
8614 3526 -2931 
2634 -2405 -8675 
6515 9739 -528 
-1752 -4320 2427 
-3054 -8541 3839 
5335 -1576 2164 
9073 5028 6728 
5001 -9919 -427 
6167 9578 -121 
-1855 -8995 -626 
-4896 -3185 4920 
-3759 2846 2698 
-6849 4882 -7870 
1370 -8351 4579 
7494 -9502 543 
7122 -5856 1626 
7359 -3741 1844 
-9541 -5764 6517 
-5097 2628 2057 
-9518 1355 -328 
8435 -1927 -8109 
2995 8010 -7782 
-5796 -1470 9972 
-3972 -8811 5380 
-4880 -3368 8717 
-9892 493 -7786 
6327 -4050 -8441 
-5882 -6050 -8570 
-8543 -1705 5746 
-4797 4778 -8065 
2897 -8217 4163 
7046 -7506 -1151 
-6989 1366 7112 
-109 9531 -9040 
-2647 445 -3420 
2681 -210 -216 
1250 -7927 -1992 
-7234 -1789 -5375 
4559 8914 1787 
8647 6881 -7434 
-3111 -5735 -816 
1398 -843 3227 
2535 4280 -141 
2691 4582 6905 
7939 -7114 -4466 
2697 -4285 3668 
-5444 -1354 552 
1308 -6364 -2110 
1523 8337 5783 
-2553 -3747 6316 
3433 -7899 7304 
2387 4594 111 
-6828 -2240 -4692 
-9993 -599 8698 
689 6374 6924 
8777 -2264 2147 
6879 2743 -1108 
2306 -5441 -4909 
6703 -4586 2545 
4939 817 9024 
-6384 -7189 2235 
6289 -8227 9250 
-4652 -7680 -3903 
7405 7872 4356 
8123 -2767 -9477 
2702 763 -5401 
-4533 -7978 5003 
4279 5613 334 
9085 1987 -635 
6520 187 1995 
-8918 1714 3900 
4055 -7046 -5435 
1891 -8299 1528 
1210 260 4214 
-6482 9310 5983 
6912 5073 7738 
9527 5167 -3583 
9559 7110 8443 
3286 -9473 -8727 
1473 -8384 227 
-7157 -1041 9716 
6594 2253 -8084 
1987 3233 7796 
-7181 8064 -1119 
-3845 9401 254 
6308 -5887 41 
-6456 592 -3143 
8963 2455 4985 
5636 1894 -7818 
-7951 6163 -1836 
1186 2733 -3400 
6529 -9398 7947 
-705 -4732 6894 
-1665 3038 -1874 
5191 -1725 -3442 
-7803 1407 -5207 
6739 -2559 -9011 
-2624 964 -1599 
-504 -8577 -4711 
-4998 -7947 -2875 
487 -8749 -4077 
-5078 -8785 9768 
-5185 -4321 -8620 
-5565 7991 3587 
-531 -5604 3325 
-8140 9377 8198 
-747 6328 -6320 
-1970 285 2632 
3481 -4637 -7822 
1819 7559 2977 
-9904 9278 6693 
-7112 3470 -2227 
727 3234 1588 
-2041 -5498 1196 
-2170 741 -9382 
-1494 7236 1460 
-4830 4253 -2626 
-1640 -6246 712 
792 -4096 -8761 
-7396 -3291 9345 
-2784 -3214 2001 
-6941 -4724 3175 
-3900 -5758 405 
-30 -2182 -7984 
7313 8353 -4336 
8021 5979 -1023 
4401 5098 -6937 
-415 6955 -797 
-6141 -407 4768 
-1142 -5786 7636 
-3040 -6144 -6280 
-1286 827 2196 
-1918 -5648 6649 
-1322 8772 829 
-5049 -9033 7064 
7770 -4935 -8765 
4231 -4403 4435 
5979 8532 239 
-1584 -9483 5422 
6509 -5696 5467 
553 -1312 6731 
6804 -8942 -3424 
8321 4553 3457 
-8123 4738 429 
7435 -26 -1254 
9749 -3902 6789 
6716 -8169 -5942 
8340 -8795 8400 
-9500 8486 6348 
544 6860 6433 
-7467 -8339 4298 
-65 5823 7511 
1102 -2165 -9360 
9929 2818 -4238 
-3116 7675 -6285 
-2728 1374 -2191 
-9350 -1505 32 
-5416 -8447 -6123 
-5624 -8946 -6792 
8605 -4218 9666 
2258 -352 3626 
5155 -9538 8233 
3051 -8966 -3351 
6543 -3022 -5205 
7661 5071 8565 
-4910 291 -6531 
-9869 -7118 6793 
216 -311 -3650 
-8995 -1599 -8217 
-5059 1822 9044 
5953 -7737 933 
2494 3203 -7975 
4402 -7203 -3594 
-5819 4790 -3061 
-4935 -7277 408 
-9029 -2561 3556 
-2461 7208 -138 
-1570 -9037 7371 
-7646 8589 -2212 
-3430 6219 4089 
-9927 -9354 605 
-6756 5834 8295 
6649 9605 3991 
6929 -1946 970 
7231 1920 789 
-7600 7188 5548 
-7681 -3479 -7 
5702 -2230 654 
-8494 -813 -7173 
-4501 4298 -9014 
-9364 547 -1612 
-9755 -7405 4138 
-3081 -8667 6804 
4677 4450 -8209 
-3562 958 5203 
1500 7521 -6351 
2317 -1648 -987 
-7475 -2589 7301 
3758 -8909 -1248 
3918 -6817 -5721 
-2605 4859 -359 
-5027 -7058 9861 
665 -4906 -3884 
-6931 -433 9686 
-6058 6896 -4760 
-3701 -9880 2130 
-9860 -6212 -4709 
995 3901 -738 
559 -5939 9168 
-789 4248 4225 
6818 -6159 -7953 
-2205 7972 -839 
-6287 -5884 -3683 
-1058 8291 3290 
-8950 -5414 1452 
-9276 -5747 105 
8417 -8300 -24 
-8919 -2621 -1400 
5143 9156 -2522 
9377 -7984 -312 
-3480 -4670 4049 
-4518 -2845 -2181 
7440 3640 -2994 
-8809 -3479 5443 
8721 -1328 7781 
2968 -441 -3019 
-6195 -6680 8593 
8640 -9283 -838 
-634 -1069 1946 
9751 -4940 225 
-4736 -4243 -746 
5725 -8131 -4872 
-7758 -9741 8747 
-3004 924 2718 
8403 -2165 -3508 
-7664 -7077 -333 
9944 6096 8324 
-8630 2991 -9563 
2993 6505 4262 
384 5327 -8093 
9118 5588 5670 
-7114 4907 8327 
-5049 5587 -530 
-7142 8221 2162 
6894 -9088 -3970 
-6900 -5804 -370 
3596 -4769 -901 
-5234 -6408 2718 
9078 617 8857 
3902 -5569 2175 
-5210 -9985 -3439 
7341 -8002 -8645 
1806 -583 7691 
-5403 1264 7245 
4791 5934 9421 
7798 2414 -1537 
2734 570 -7302 
5138 -4998 -6155 
1601 461 -7912 
-3736 3996 5529 
-5062 464 -1031 
-8422 1032 7662 
6755 2709 9859 
6140 -2659 5956 
5167 -4316 8649 
-8155 -9617 -6684 
3838 -5649 5272 
-5728 8696 1101 
-4426 2368 9701 
-1900 -3860 2805 
-5377 -5765 -9571 
7478 8785 824 
2492 3252 5115 
3333 -3071 7445 
-3069 -2054 -5566 
-7363 2775 -2870 
-7783 6560 8807 
-6130 -8084 623 
5815 -2868 -4279 
-9694 -8432 -2645 
38 -1264 -1809 
-4962 -3624 -3832 
-9432 -6478 -2901 
-599 -6673 -973 
-5552 -3704 -7804 
-262 -298 9193 
-8018 9425 1460 
4635 1739 -4971 
9603 3039 -7560 
7434 9504 -6081 
-1272 -6277 -8443 
1624 9457 2719 
6011 6118 -2675 
-8711 -6266 8243 
-4166 -4606 -7567 
9142 -4195 -8194 
1030 980 -2762 
-1206 -7057 8653 
5200 7486 3399 
6449 -1462 2523 
6541 -8933 8111 
-8509 3843 2847 
8097 -4417 -9671 
-6691 1593 638 
6224 -5932 3798 
-6276 8561 -1902 
-1642 5646 9014 
-9772 4242 -1782 
9363 2829 9930 
-8421 -6256 -1203 
-3777 -8296 3284 
6007 -5854 1785 
6238 -2989 9640 
-1787 -1272 19 
-5639 -6623 4603 
6430 -5875 2350 
2499 5137 9842 
-9027 9946 7274 
4172 -5799 -5837 
-9903 3785 -1986 
5614 -4188 -9131 
398 -559 -1163 
9376 9444 -6275 
-4189 -1778 -4421 
2000 -5254 -1004 
4873 -4269 -8889 
6278 3148 -1941 
-3678 -5369 8260 
3386 -7198 -9991 
776 -559 -9058 
6594 -3470 749 
1162 -4352 6251 
87 -3424 5138 
1895 -9475 -4712 
2538 -7289 -9328 
4394 -7888 14 
-1228 9402 -7200 
-7198 2828 1914 
-6792 -957 -1521 
-2428 5340 -111 
-3091 -4300 4458 
-1635 7470 9478 
-2894 6452 -1285 
1820 2874 9801 
5259 4137 8953 
-6653 5193 -7440 
-166 7705 -9025 
1932 3373 6317 
6596 840 542 
7308 -6254 -2549 
2647 -1439 3415 
-7910 1872 6694 
409 -8314 -2599 
-173 6447 9210 
7062 534 -7882 
1588 -4287 8774 
-6914 -1886 6871 
-9263 -8579 -982 
9139 5897 9637 
-5920 9165 111 
7788 5669 2226 
-3920 9808 3122 
5900 3804 -1212 
6762 7242 2556 
3654 571 8503 
-3448 8381 8439 
-1752 5934 -7404 
-1035 9356 -5952 
-217 3285 -4745 
-4069 7503 -4201 
-2958 -1314 2262 
5189 -1264 -4286 
-8307 4201 4020 
6396 -399 -6429 
9292 66 602 
-2930 -3092 7392 
7669 -9273 6926 
-4772 6292 -7558 
1834 1062 -8991 
760 -1528 171 
7183 -6399 -9693 
4426 -1998 3273 
-206 -4385 -8517 
-1306 9495 3984 
6024 3703 9547 
-3221 4838 -1050 
-5278 -7756 459 
3946 -3428 4342 
5603 -7575 -642 
3985 -4267 -9522 
7309 -2660 -1555 
-943 3751 9584 
1480 9171 -7790 
-2162 -6919 4715 
-4949 6072 -9953 
-5790 5189 8982 
-9967 -8560 -7157 
7718 7599 3029 
8291 8647 -5934 
9031 9791 -4674 
712 -524 -8958 
-736 7460 -8815 
4569 7145 4916 
-1484 -853 -8521 
-7086 6888 -8896 
-3802 -1553 9223 
-3991 9667 -2950 
-72 -4160 -4109 
7336 7628 7209 
4576 5578 9161 
-9136 -541 565 
922 6804 2425 
4727 2174 -5275 
7929 -6179 3279 
5847 80 -9534 
8595 -5298 4051 
9568 625 -9009 
-8456 2147 5079 
6407 5484 -1070 
8730 2231 -5935 
-5901 2604 -3146 
-4773 -1291 -460 
-6286 1024 -3907 
1048 -7787 891 
-1622 -8498 8498 
-8765 243 -5346 
-910 -3605 -6139 
-5058 3347 3700 
7285 -4975 4842 
-6404 4185 9646 
5563 9596 -1343 
-8412 -8715 2875 
-5774 6162 -4927 
-7904 9029 -9197 
-1746 6508 -7664 
6407 -7967 1461 
2218 480 -338 
2630 4330 5897 
-9454 8516 6430 
5730 -2064 -4673 
-3498 7799 204 
7513 -5446 -7736 
-4037 5232 4453 
1999 7324 6643 
3870 -7701 -8963 
8414 -222 -1843 
-4338 6444 -1876 
-7138 -558 7877 
-224 -1173 -8678 
-3434 250 791 
9125 -6309 -9982 
-3080 -9497 -948 
-9743 -6570 -8838 
4582 4389 6885 
6347 7670 8801 
-4492 -2500 7939 
9101 -1975 380 
8710 7002 4446 
173 -4699 8623 
8540 -9592 836 
1061 -9249 6787 
-2924 7009 -6733 
-2518 -3853 4361 
-730 -5821 5288 
3727 9655 -7822 
-5241 -3004 5875 
-1308 -1332 5595 
-6866 7479 -4948 
-1456 4633 5797 
-8273 -1308 9581 
7019 -2239 1799 
6032 -5598 4217 
-6500 -3908 -7303 
668 3278 4610 
-1781 8467 3162 
-2847 8713 9919 
9397 -9450 3971 
-5141 2024 -7652 
-3244 8317 -1407 
-2505 5490 7566 
-9708 8493 -8215 
3677 -6382 -2984 
3132 2972 -1806 
4455 -9359 -6028 
1332 -3106 3669 
4575 -4114 -5102 
-4898 -5268 -8355 
7821 -8528 -7730 
-6952 -9193 -8653 
6748 4168 -1412 
-4896 6990 -9917 
-3149 -2439 -5911 
6207 1554 -3888 
-3655 -944 7352 
7155 -3556 7668 
-8488 5992 8898 
7890 -2170 -2223 
4761 -9037 -850 
-2340 9856 2938 
5980 8505 -2220 
-2937 -685 6147 
-1447 2495 -8254 
3264 5086 -8475 
2212 2946 -8039 
-4344 -2463 -2964 
-7178 -506 5049 
-7523 9309 4537 
-2992 8658 7027 
9691 -5643 -4862 
8906 -2929 -2621 
5076 -8247 -1847 
-6792 -9230 6868 
885 -8449 -3639 
-9803 2198 9432 
1954 7129 -8437 
-8026 -2573 -891 
-4374 2036 3514 
4057 -1790 -6246 
3086 7078 4245 
2089 -7355 8278 
